s,X,Y,phi,U,V
149.900000,-0.945312,0.054688,1.133982,0.000000,0.000000
149.900000,-0.945312,0.070312,0.954371,0.000000,0.000000
149.900000,-0.945312,0.085938,0.815731,0.000000,0.000000
149.900000,-0.945312,0.101562,0.707708,0.000000,0.000000
149.900000,-0.945312,0.117188,0.622297,0.000000,0.000000
149.900000,-0.945312,0.132812,0.553650,0.000000,0.000000
149.900000,-0.945312,0.148438,0.497572,0.000000,0.000000
149.900000,-0.945312,0.164062,0.451056,0.000000,0.000000
149.900000,-0.945312,0.179688,0.411926,0.000000,0.000000
149.900000,-0.945312,0.195312,0.378590,0.000000,0.000000
149.900000,-0.945312,0.210938,0.349865,0.000000,0.000000
149.900000,-0.945312,0.226562,0.324857,0.000000,0.000000
149.900000,-0.945312,0.242188,0.302885,0.000000,0.000000
149.900000,-0.945312,0.257812,0.283417,0.000000,0.000000
149.900000,-0.945312,0.273438,0.266037,0.000000,0.000000
149.900000,-0.945312,0.289062,0.250413,0.000000,0.000000
149.900000,-0.945312,0.304688,0.236278,0.000000,0.000000
149.900000,-0.945312,0.320312,0.223416,0.000000,0.000000
149.900000,-0.945312,0.335938,0.211648,0.000000,0.000000
149.900000,-0.945312,0.351562,0.200826,0.000000,0.000000
149.900000,-0.945312,0.367188,0.190828,0.000000,0.000000
149.900000,-0.945312,0.382812,0.181549,0.000000,0.000000
149.900000,-0.945312,0.398438,0.172902,0.000000,0.000000
149.900000,-0.945312,0.414062,0.164812,0.000000,0.000000
149.900000,-0.945312,0.429688,0.157214,0.000000,0.000000
149.900000,-0.945312,0.445312,0.150053,0.000000,0.000000
149.900000,-0.945312,0.460938,0.143281,0.000000,0.000000
149.900000,-0.945312,0.476562,0.136856,0.000000,0.000000
149.900000,-0.945312,0.492188,0.130741,0.000000,0.000000
149.900000,-0.945312,0.507812,0.124905,0.000000,0.000000
149.900000,-0.945312,0.523438,0.119318,0.000000,0.000000
149.900000,-0.945312,0.539062,0.113955,0.000000,0.000000
149.900000,-0.945312,0.554688,0.108795,0.000000,0.000000
149.900000,-0.945312,0.570312,0.103817,0.000000,0.000000
149.900000,-0.945312,0.585938,0.099002,0.000000,0.000000
149.900000,-0.945312,0.601562,0.094337,0.000000,0.000000
149.900000,-0.945312,0.617188,0.089805,0.000000,0.000000
149.900000,-0.945312,0.632812,0.085394,0.000000,0.000000
149.900000,-0.945312,0.648438,0.081092,0.000000,0.000000
149.900000,-0.945312,0.664062,0.076889,0.000000,0.000000
149.900000,-0.945312,0.679688,0.072775,0.000000,0.000000
149.900000,-0.945312,0.695312,0.068742,0.000000,0.000000
149.900000,-0.945312,0.710938,0.064781,0.000000,0.000000
149.900000,-0.945312,0.726562,0.060886,0.000000,0.000000
149.900000,-0.945312,0.742188,0.057049,0.000000,0.000000
149.900000,-0.945312,0.757812,0.053266,0.000000,0.000000
149.900000,-0.945312,0.773438,0.049529,0.000000,0.000000
149.900000,-0.945312,0.789062,0.045836,0.000000,0.000000
149.900000,-0.945312,0.804688,0.042180,0.000000,0.000000
149.900000,-0.945312,0.820312,0.038558,0.000000,0.000000
149.900000,-0.945312,0.835938,0.034966,0.000000,0.000000
149.900000,-0.945312,0.851562,0.031400,0.000000,0.000000
149.900000,-0.945312,0.867188,0.027857,0.000000,0.000000
149.900000,-0.945312,0.882812,0.024334,0.000000,0.000000
149.900000,-0.945312,0.898438,0.020827,0.000000,0.000000
149.900000,-0.945312,0.914062,0.017335,0.000000,0.000000
149.900000,-0.945312,0.929688,0.013854,0.000000,0.000000
149.900000,-0.945312,0.945312,0.010383,0.000000,0.000000
149.900000,-0.945312,0.960938,0.006918,0.000000,0.000000
149.900000,-0.945312,0.976562,0.003458,0.000000,0.000000
149.900000,-0.929688,0.023438,1.743002,0.000000,0.000000
149.900000,-0.929688,0.039062,1.507624,0.000000,0.000000
149.900000,-0.929688,0.054688,1.304264,0.000000,0.000000
149.900000,-0.929688,0.070312,1.134155,0.000000,0.000000
149.900000,-0.929688,0.085938,0.993904,0.000000,0.000000
149.900000,-0.929688,0.101562,0.878639,0.000000,0.000000
149.900000,-0.929688,0.117188,0.783575,0.000000,0.000000
149.900000,-0.929688,0.132812,0.704605,0.000000,0.000000
149.900000,-0.929688,0.148438,0.638406,0.000000,0.000000
149.900000,-0.929688,0.164062,0.582370,0.000000,0.000000
149.900000,-0.929688,0.179688,0.534471,0.000000,0.000000
149.900000,-0.929688,0.195312,0.493141,0.000000,0.000000
149.900000,-0.929688,0.210938,0.457158,0.000000,0.000000
149.900000,-0.929688,0.226562,0.425569,0.000000,0.000000
149.900000,-0.929688,0.242188,0.397621,0.000000,0.000000
149.900000,-0.929688,0.257812,0.372718,0.000000,0.000000
149.900000,-0.929688,0.273438,0.350378,0.000000,0.000000
149.900000,-0.929688,0.289062,0.330214,0.000000,0.000000
149.900000,-0.929688,0.304688,0.311910,0.000000,0.000000
149.900000,-0.929688,0.320312,0.295203,0.000000,0.000000
149.900000,-0.929688,0.335938,0.279877,0.000000,0.000000
149.900000,-0.929688,0.351562,0.265753,0.000000,0.000000
149.900000,-0.929688,0.367188,0.252678,0.000000,0.000000
149.900000,-0.929688,0.382812,0.240522,0.000000,0.000000
149.900000,-0.929688,0.398438,0.229177,0.000000,0.000000
149.900000,-0.929688,0.414062,0.218547,0.000000,0.000000
149.900000,-0.929688,0.429688,0.208552,0.000000,0.000000
149.900000,-0.929688,0.445312,0.199122,0.000000,0.000000
149.900000,-0.929688,0.460938,0.190195,0.000000,0.000000
149.900000,-0.929688,0.476562,0.181718,0.000000,0.000000
149.900000,-0.929688,0.492188,0.173644,0.000000,0.000000
149.900000,-0.929688,0.507812,0.165932,0.000000,0.000000
149.900000,-0.929688,0.523438,0.158544,0.000000,0.000000
149.900000,-0.929688,0.539062,0.151449,0.000000,0.000000
149.900000,-0.929688,0.554688,0.144617,0.000000,0.000000
149.900000,-0.929688,0.570312,0.138022,0.000000,0.000000
149.900000,-0.929688,0.585938,0.131642,0.000000,0.000000
149.900000,-0.929688,0.601562,0.125456,0.000000,0.000000
149.900000,-0.929688,0.617188,0.119445,0.000000,0.000000
149.900000,-0.929688,0.632812,0.113592,0.000000,0.000000
149.900000,-0.929688,0.648438,0.107882,0.000000,0.000000
149.900000,-0.929688,0.664062,0.102302,0.000000,0.000000
149.900000,-0.929688,0.679688,0.096838,0.000000,0.000000
149.900000,-0.929688,0.695312,0.091479,0.000000,0.000000
149.900000,-0.929688,0.710938,0.086215,0.000000,0.000000
149.900000,-0.929688,0.726562,0.081037,0.000000,0.000000
149.900000,-0.929688,0.742188,0.075936,0.000000,0.000000
149.900000,-0.929688,0.757812,0.070905,0.000000,0.000000
149.900000,-0.929688,0.773438,0.065936,0.000000,0.000000
149.900000,-0.929688,0.789062,0.061022,0.000000,0.000000
149.900000,-0.929688,0.804688,0.056158,0.000000,0.000000
149.900000,-0.929688,0.820312,0.051338,0.000000,0.000000
149.900000,-0.929688,0.835938,0.046557,0.000000,0.000000
149.900000,-0.929688,0.851562,0.041811,0.000000,0.000000
149.900000,-0.929688,0.867188,0.037094,0.000000,0.000000
149.900000,-0.929688,0.882812,0.032403,0.000000,0.000000
149.900000,-0.929688,0.898438,0.027735,0.000000,0.000000
149.900000,-0.929688,0.914062,0.023085,0.000000,0.000000
149.900000,-0.929688,0.929688,0.018450,0.000000,0.000000
149.900000,-0.929688,0.945312,0.013827,0.000000,0.000000
149.900000,-0.929688,0.960938,0.009213,0.000000,0.000000
149.900000,-0.929688,0.976562,0.004605,0.000000,0.000000
149.900000,-0.914062,0.023438,1.794212,0.000000,0.000000
149.900000,-0.914062,0.039062,1.599445,0.000000,0.000000
149.900000,-0.914062,0.054688,1.422924,0.000000,0.000000
149.900000,-0.914062,0.070312,1.267585,0.000000,0.000000
149.900000,-0.914062,0.085938,1.133286,0.000000,0.000000
149.900000,-0.914062,0.101562,1.018207,0.000000,0.000000
149.900000,-0.914062,0.117188,0.919871,0.000000,0.000000
149.900000,-0.914062,0.132812,0.835732,0.000000,0.000000
149.900000,-0.914062,0.148438,0.763461,0.000000,0.000000
149.900000,-0.914062,0.164062,0.701050,0.000000,0.000000
149.900000,-0.914062,0.179688,0.646820,0.000000,0.000000
149.900000,-0.914062,0.195312,0.599388,0.000000,0.000000
149.900000,-0.914062,0.210938,0.557629,0.000000,0.000000
149.900000,-0.914062,0.226562,0.520626,0.000000,0.000000
149.900000,-0.914062,0.242188,0.487633,0.000000,0.000000
149.900000,-0.914062,0.257812,0.458038,0.000000,0.000000
149.900000,-0.914062,0.273438,0.431342,0.000000,0.000000
149.900000,-0.914062,0.289062,0.407130,0.000000,0.000000
149.900000,-0.914062,0.304688,0.385059,0.000000,0.000000
149.900000,-0.914062,0.320312,0.364843,0.000000,0.000000
149.900000,-0.914062,0.335938,0.346242,0.000000,0.000000
149.900000,-0.914062,0.351562,0.329051,0.000000,0.000000
149.900000,-0.914062,0.367188,0.313098,0.000000,0.000000
149.900000,-0.914062,0.382812,0.298237,0.000000,0.000000
149.900000,-0.914062,0.398438,0.284339,0.000000,0.000000
149.900000,-0.914062,0.414062,0.271296,0.000000,0.000000
149.900000,-0.914062,0.429688,0.259014,0.000000,0.000000
149.900000,-0.914062,0.445312,0.247410,0.000000,0.000000
149.900000,-0.914062,0.460938,0.236411,0.000000,0.000000
149.900000,-0.914062,0.476562,0.225955,0.000000,0.000000
149.900000,-0.914062,0.492188,0.215986,0.000000,0.000000
149.900000,-0.914062,0.507812,0.206454,0.000000,0.000000
149.900000,-0.914062,0.523438,0.197316,0.000000,0.000000
149.900000,-0.914062,0.539062,0.188532,0.000000,0.000000
149.900000,-0.914062,0.554688,0.180069,0.000000,0.000000
149.900000,-0.914062,0.570312,0.171895,0.000000,0.000000
149.900000,-0.914062,0.585938,0.163981,0.000000,0.000000
149.900000,-0.914062,0.601562,0.156304,0.000000,0.000000
149.900000,-0.914062,0.617188,0.148840,0.000000,0.000000
149.900000,-0.914062,0.632812,0.141568,0.000000,0.000000
149.900000,-0.914062,0.648438,0.134472,0.000000,0.000000
149.900000,-0.914062,0.664062,0.127532,0.000000,0.000000
149.900000,-0.914062,0.679688,0.120736,0.000000,0.000000
149.900000,-0.914062,0.695312,0.114068,0.000000,0.000000
149.900000,-0.914062,0.710938,0.107516,0.000000,0.000000
149.900000,-0.914062,0.726562,0.101069,0.000000,0.000000
149.900000,-0.914062,0.742188,0.094716,0.000000,0.000000
149.900000,-0.914062,0.757812,0.088447,0.000000,0.000000
149.900000,-0.914062,0.773438,0.082255,0.000000,0.000000
149.900000,-0.914062,0.789062,0.076131,0.000000,0.000000
149.900000,-0.914062,0.804688,0.070067,0.000000,0.000000
149.900000,-0.914062,0.820312,0.064057,0.000000,0.000000
149.900000,-0.914062,0.835938,0.058095,0.000000,0.000000
149.900000,-0.914062,0.851562,0.052174,0.000000,0.000000
149.900000,-0.914062,0.867188,0.046291,0.000000,0.000000
149.900000,-0.914062,0.882812,0.040439,0.000000,0.000000
149.900000,-0.914062,0.898438,0.034614,0.000000,0.000000
149.900000,-0.914062,0.914062,0.028811,0.000000,0.000000
149.900000,-0.914062,0.929688,0.023027,0.000000,0.000000
149.900000,-0.914062,0.945312,0.017258,0.000000,0.000000
149.900000,-0.914062,0.960938,0.011499,0.000000,0.000000
149.900000,-0.914062,0.976562,0.005748,0.000000,0.000000
149.900000,-0.898438,0.023438,1.828311,0.000000,0.000000
149.900000,-0.898438,0.039062,1.662939,0.000000,0.000000
149.900000,-0.898438,0.054688,1.508700,0.000000,0.000000
149.900000,-0.898438,0.070312,1.368352,0.000000,0.000000
149.900000,-0.898438,0.085938,1.242830,0.000000,0.000000
149.900000,-0.898438,0.101562,1.131783,0.000000,0.000000
149.900000,-0.898438,0.117188,1.034125,0.000000,0.000000
149.900000,-0.898438,0.132812,0.948432,0.000000,0.000000
149.900000,-0.898438,0.148438,0.873210,0.000000,0.000000
149.900000,-0.898438,0.164062,0.807031,0.000000,0.000000
149.900000,-0.898438,0.179688,0.748612,0.000000,0.000000
149.900000,-0.898438,0.195312,0.696828,0.000000,0.000000
149.900000,-0.898438,0.210938,0.650716,0.000000,0.000000
149.900000,-0.898438,0.226562,0.609459,0.000000,0.000000
149.900000,-0.898438,0.242188,0.572366,0.000000,0.000000
149.900000,-0.898438,0.257812,0.538859,0.000000,0.000000
149.900000,-0.898438,0.273438,0.508448,0.000000,0.000000
149.900000,-0.898438,0.289062,0.480720,0.000000,0.000000
149.900000,-0.898438,0.304688,0.455329,0.000000,0.000000
149.900000,-0.898438,0.320312,0.431978,0.000000,0.000000
149.900000,-0.898438,0.335938,0.410415,0.000000,0.000000
149.900000,-0.898438,0.351562,0.390426,0.000000,0.000000
149.900000,-0.898438,0.367188,0.371825,0.000000,0.000000
149.900000,-0.898438,0.382812,0.354454,0.000000,0.000000
149.900000,-0.898438,0.398438,0.338173,0.000000,0.000000
149.900000,-0.898438,0.414062,0.322865,0.000000,0.000000
149.900000,-0.898438,0.429688,0.308423,0.000000,0.000000
149.900000,-0.898438,0.445312,0.294756,0.000000,0.000000
149.900000,-0.898438,0.460938,0.281784,0.000000,0.000000
149.900000,-0.898438,0.476562,0.269435,0.000000,0.000000
149.900000,-0.898438,0.492188,0.257647,0.000000,0.000000
149.900000,-0.898438,0.507812,0.246364,0.000000,0.000000
149.900000,-0.898438,0.523438,0.235536,0.000000,0.000000
149.900000,-0.898438,0.539062,0.225118,0.000000,0.000000
149.900000,-0.898438,0.554688,0.215072,0.000000,0.000000
149.900000,-0.898438,0.570312,0.205361,0.000000,0.000000
149.900000,-0.898438,0.585938,0.195953,0.000000,0.000000
149.900000,-0.898438,0.601562,0.186819,0.000000,0.000000
149.900000,-0.898438,0.617188,0.177934,0.000000,0.000000
149.900000,-0.898438,0.632812,0.169273,0.000000,0.000000
149.900000,-0.898438,0.648438,0.160815,0.000000,0.000000
149.900000,-0.898438,0.664062,0.152541,0.000000,0.000000
149.900000,-0.898438,0.679688,0.144434,0.000000,0.000000
149.900000,-0.898438,0.695312,0.136476,0.000000,0.000000
149.900000,-0.898438,0.710938,0.128654,0.000000,0.000000
149.900000,-0.898438,0.726562,0.120953,0.000000,0.000000
149.900000,-0.898438,0.742188,0.113363,0.000000,0.000000
149.900000,-0.898438,0.757812,0.105871,0.000000,0.000000
149.900000,-0.898438,0.773438,0.098468,0.000000,0.000000
149.900000,-0.898438,0.789062,0.091145,0.000000,0.000000
149.900000,-0.898438,0.804688,0.083892,0.000000,0.000000
149.900000,-0.898438,0.820312,0.076702,0.000000,0.000000
149.900000,-0.898438,0.835938,0.069567,0.000000,0.000000
149.900000,-0.898438,0.851562,0.062481,0.000000,0.000000
149.900000,-0.898438,0.867188,0.055438,0.000000,0.000000
149.900000,-0.898438,0.882812,0.048432,0.000000,0.000000
149.900000,-0.898438,0.898438,0.041457,0.000000,0.000000
149.900000,-0.898438,0.914062,0.034508,0.000000,0.000000
149.900000,-0.898438,0.929688,0.027581,0.000000,0.000000
149.900000,-0.898438,0.945312,0.020671,0.000000,0.000000
149.900000,-0.898438,0.960938,0.013774,0.000000,0.000000
149.900000,-0.898438,0.976562,0.006885,0.000000,0.000000
149.900000,-0.882812,0.023438,1.852602,0.000000,0.000000
149.900000,-0.882812,0.039062,1.709149,0.000000,0.000000
149.900000,-0.882812,0.054688,1.572908,0.000000,0.000000
149.900000,-0.882812,0.070312,1.446105,0.000000,0.000000
149.900000,-0.882812,0.085938,1.329899,0.000000,0.000000
149.900000,-0.882812,0.101562,1.224574,0.000000,0.000000
149.900000,-0.882812,0.117188,1.129802,0.000000,0.000000
149.900000,-0.882812,0.132812,1.044879,0.000000,0.000000
149.900000,-0.882812,0.148438,0.968916,0.000000,0.000000
149.900000,-0.882812,0.164062,0.900967,0.000000,0.000000
149.900000,-0.882812,0.179688,0.840103,0.000000,0.000000
149.900000,-0.882812,0.195312,0.785462,0.000000,0.000000
149.900000,-0.882812,0.210938,0.736266,0.000000,0.000000
149.900000,-0.882812,0.226562,0.691824,0.000000,0.000000
