s,X,Y,phi,U,V
9.990000,-0.960938,1.921875,-0.994936,0.000000,0.000000
9.990000,-0.960938,1.953125,-0.997466,0.000000,0.000000
9.990000,-0.945312,0.046875,0.539431,0.000000,0.000000
9.990000,-0.945312,0.078125,0.185562,0.000000,0.000000
9.990000,-0.945312,0.109375,-0.064844,0.000000,0.000000
9.990000,-0.945312,0.140625,-0.240421,0.000000,0.000000
9.990000,-0.945312,0.171875,-0.365955,0.000000,0.000000
9.990000,-0.945312,0.203125,-0.458330,0.000000,0.000000
9.990000,-0.945312,0.234375,-0.528343,0.000000,0.000000
9.990000,-0.945312,0.265625,-0.582865,0.000000,0.000000
9.990000,-0.945312,0.296875,-0.626341,0.000000,0.000000
9.990000,-0.945312,0.328125,-0.661724,0.000000,0.000000
9.990000,-0.945312,0.359375,-0.691027,0.000000,0.000000
9.990000,-0.945312,0.390625,-0.715660,0.000000,0.000000
9.990000,-0.945312,0.421875,-0.736639,0.000000,0.000000
9.990000,-0.945312,0.453125,-0.754709,0.000000,0.000000
9.990000,-0.945312,0.484375,-0.770428,0.000000,0.000000
9.990000,-0.945312,0.515625,-0.784223,0.000000,0.000000
9.990000,-0.945312,0.546875,-0.796426,0.000000,0.000000
9.990000,-0.945312,0.578125,-0.807298,0.000000,0.000000
9.990000,-0.945312,0.609375,-0.817050,0.000000,0.000000
9.990000,-0.945312,0.640625,-0.825849,0.000000,0.000000
9.990000,-0.945312,0.671875,-0.833836,0.000000,0.000000
9.990000,-0.945312,0.703125,-0.841125,0.000000,0.000000
9.990000,-0.945312,0.734375,-0.847812,0.000000,0.000000
9.990000,-0.945312,0.765625,-0.853978,0.000000,0.000000
9.990000,-0.945312,0.796875,-0.859694,0.000000,0.000000
9.990000,-0.945312,0.828125,-0.865018,0.000000,0.000000
9.990000,-0.945312,0.859375,-0.870002,0.000000,0.000000
9.990000,-0.945312,0.890625,-0.874691,0.000000,0.000000
9.990000,-0.945312,0.921875,-0.879124,0.000000,0.000000
9.990000,-0.945312,0.953125,-0.883337,0.000000,0.000000
9.990000,-0.945312,0.984375,-0.887360,0.000000,0.000000
9.990000,-0.945312,1.015625,-0.891221,0.000000,0.000000
9.990000,-0.945312,1.046875,-0.894944,0.000000,0.000000
9.990000,-0.945312,1.078125,-0.898553,0.000000,0.000000
9.990000,-0.945312,1.109375,-0.902066,0.000000,0.000000
9.990000,-0.945312,1.140625,-0.905502,0.000000,0.000000
9.990000,-0.945312,1.171875,-0.908878,0.000000,0.000000
9.990000,-0.945312,1.203125,-0.912206,0.000000,0.000000
9.990000,-0.945312,1.234375,-0.915502,0.000000,0.000000
9.990000,-0.945312,1.265625,-0.918777,0.000000,0.000000
9.990000,-0.945312,1.296875,-0.922040,0.000000,0.000000
9.990000,-0.945312,1.328125,-0.925302,0.000000,0.000000
9.990000,-0.945312,1.359375,-0.928571,0.000000,0.000000
9.990000,-0.945312,1.390625,-0.931853,0.000000,0.000000
9.990000,-0.945312,1.421875,-0.935156,0.000000,0.000000
9.990000,-0.945312,1.453125,-0.938483,0.000000,0.000000
9.990000,-0.945312,1.484375,-0.941840,0.000000,0.000000
9.990000,-0.945312,1.515625,-0.945230,0.000000,0.000000
9.990000,-0.945312,1.546875,-0.948655,0.000000,0.000000
9.990000,-0.945312,1.578125,-0.952116,0.000000,0.000000
9.990000,-0.945312,1.609375,-0.955615,0.000000,0.000000
9.990000,-0.945312,1.640625,-0.959152,0.000000,0.000000
9.990000,-0.945312,1.671875,-0.962727,0.000000,0.000000
9.990000,-0.945312,1.703125,-0.966337,0.000000,0.000000
9.990000,-0.945312,1.734375,-0.969982,0.000000,0.000000
9.990000,-0.945312,1.765625,-0.973658,0.000000,0.000000
9.990000,-0.945312,1.796875,-0.977364,0.000000,0.000000
9.990000,-0.945312,1.828125,-0.981096,0.000000,0.000000
9.990000,-0.945312,1.859375,-0.984849,0.000000,0.000000
9.990000,-0.945312,1.890625,-0.988621,0.000000,0.000000
9.990000,-0.945312,1.921875,-0.992406,0.000000,0.000000
9.990000,-0.945312,1.953125,-0.996201,0.000000,0.000000
9.990000,-0.929688,0.046875,0.649758,0.000000,0.000000
9.990000,-0.929688,0.078125,0.350765,0.000000,0.000000
9.990000,-0.929688,0.109375,0.115146,0.000000,0.000000
9.990000,-0.929688,0.140625,-0.065129,0.000000,0.000000
9.990000,-0.929688,0.171875,-0.202722,0.000000,0.000000
9.990000,-0.929688,0.203125,-0.308872,0.000000,0.000000
9.990000,-0.929688,0.234375,-0.392099,0.000000,0.000000
9.990000,-0.929688,0.265625,-0.458513,0.000000,0.000000
9.990000,-0.929688,0.296875,-0.512426,0.000000,0.000000
9.990000,-0.929688,0.328125,-0.556888,0.000000,0.000000
9.990000,-0.929688,0.359375,-0.594081,0.000000,0.000000
9.990000,-0.929688,0.390625,-0.625591,0.000000,0.000000
9.990000,-0.929688,0.421875,-0.652590,0.000000,0.000000
9.990000,-0.929688,0.453125,-0.675958,0.000000,0.000000
9.990000,-0.929688,0.484375,-0.696365,0.000000,0.000000
9.990000,-0.929688,0.515625,-0.714333,0.000000,0.000000
9.990000,-0.929688,0.546875,-0.730270,0.000000,0.000000
9.990000,-0.929688,0.578125,-0.744501,0.000000,0.000000
9.990000,-0.929688,0.609375,-0.757289,0.000000,0.000000
9.990000,-0.929688,0.640625,-0.768848,0.000000,0.000000
9.990000,-0.929688,0.671875,-0.779354,0.000000,0.000000
9.990000,-0.929688,0.703125,-0.788954,0.000000,0.000000
9.990000,-0.929688,0.734375,-0.797771,0.000000,0.000000
9.990000,-0.929688,0.765625,-0.805909,0.000000,0.000000
9.990000,-0.929688,0.796875,-0.813459,0.000000,0.000000
9.990000,-0.929688,0.828125,-0.820497,0.000000,0.000000
9.990000,-0.929688,0.859375,-0.827090,0.000000,0.000000
9.990000,-0.929688,0.890625,-0.833296,0.000000,0.000000
9.990000,-0.929688,0.921875,-0.839168,0.000000,0.000000
9.990000,-0.929688,0.953125,-0.844750,0.000000,0.000000
9.990000,-0.929688,0.984375,-0.850084,0.000000,0.000000
9.990000,-0.929688,1.015625,-0.855205,0.000000,0.000000
9.990000,-0.929688,1.046875,-0.860146,0.000000,0.000000
9.990000,-0.929688,1.078125,-0.864936,0.000000,0.000000
9.990000,-0.929688,1.109375,-0.869602,0.000000,0.000000
9.990000,-0.929688,1.140625,-0.874166,0.000000,0.000000
9.990000,-0.929688,1.171875,-0.878651,0.000000,0.000000
9.990000,-0.929688,1.203125,-0.883076,0.000000,0.000000
9.990000,-0.929688,1.234375,-0.887457,0.000000,0.000000
9.990000,-0.929688,1.265625,-0.891811,0.000000,0.000000
9.990000,-0.929688,1.296875,-0.896152,0.000000,0.000000
9.990000,-0.929688,1.328125,-0.900492,0.000000,0.000000
9.990000,-0.929688,1.359375,-0.904842,0.000000,0.000000
9.990000,-0.929688,1.390625,-0.909210,0.000000,0.000000
9.990000,-0.929688,1.421875,-0.913606,0.000000,0.000000
9.990000,-0.929688,1.453125,-0.918036,0.000000,0.000000
9.990000,-0.929688,1.484375,-0.922506,0.000000,0.000000
9.990000,-0.929688,1.515625,-0.927020,0.000000,0.000000
9.990000,-0.929688,1.546875,-0.931581,0.000000,0.000000
9.990000,-0.929688,1.578125,-0.936192,0.000000,0.000000
9.990000,-0.929688,1.609375,-0.940853,0.000000,0.000000
9.990000,-0.929688,1.640625,-0.945565,0.000000,0.000000
9.990000,-0.929688,1.671875,-0.950327,0.000000,0.000000
9.990000,-0.929688,1.703125,-0.955138,0.000000,0.000000
9.990000,-0.929688,1.734375,-0.959994,0.000000,0.000000
9.990000,-0.929688,1.765625,-0.964894,0.000000,0.000000
9.990000,-0.929688,1.796875,-0.969832,0.000000,0.000000
9.990000,-0.929688,1.828125,-0.974805,0.000000,0.000000
9.990000,-0.929688,1.859375,-0.979807,0.000000,0.000000
9.990000,-0.929688,1.890625,-0.984834,0.000000,0.000000
9.990000,-0.929688,1.921875,-0.989879,0.000000,0.000000
9.990000,-0.929688,1.953125,-0.994936,0.000000,0.000000
9.990000,-0.914062,0.046875,0.718579,0.000000,0.000000
9.990000,-0.914062,0.078125,0.464643,0.000000,0.000000
9.990000,-0.914062,0.109375,0.250316,0.000000,0.000000
9.990000,-0.914062,0.140625,0.075599,0.000000,0.000000
9.990000,-0.914062,0.171875,-0.064952,0.000000,0.000000
9.990000,-0.914062,0.203125,-0.177974,0.000000,0.000000
9.990000,-0.914062,0.234375,-0.269466,0.000000,0.000000
9.990000,-0.914062,0.265625,-0.344282,0.000000,0.000000
9.990000,-0.914062,0.296875,-0.406161,0.000000,0.000000
9.990000,-0.914062,0.328125,-0.457935,0.000000,0.000000
9.990000,-0.914062,0.359375,-0.501734,0.000000,0.000000
9.990000,-0.914062,0.390625,-0.539173,0.000000,0.000000
9.990000,-0.914062,0.421875,-0.571480,0.000000,0.000000
9.990000,-0.914062,0.453125,-0.599603,0.000000,0.000000
9.990000,-0.914062,0.484375,-0.624280,0.000000,0.000000
9.990000,-0.914062,0.515625,-0.646091,0.000000,0.000000
9.990000,-0.914062,0.546875,-0.665500,0.000000,0.000000
9.990000,-0.914062,0.578125,-0.682881,0.000000,0.000000
9.990000,-0.914062,0.609375,-0.698535,0.000000,0.000000
9.990000,-0.914062,0.640625,-0.712714,0.000000,0.000000
9.990000,-0.914062,0.671875,-0.725623,0.000000,0.000000
9.990000,-0.914062,0.703125,-0.737438,0.000000,0.000000
9.990000,-0.914062,0.734375,-0.748303,0.000000,0.000000
9.990000,-0.914062,0.765625,-0.758345,0.000000,0.000000
9.990000,-0.914062,0.796875,-0.767670,0.000000,0.000000
9.990000,-0.914062,0.828125,-0.776371,0.000000,0.000000
9.990000,-0.914062,0.859375,-0.784530,0.000000,0.000000
9.990000,-0.914062,0.890625,-0.792216,0.000000,0.000000
9.990000,-0.914062,0.921875,-0.799494,0.000000,0.000000
9.990000,-0.914062,0.953125,-0.806417,0.000000,0.000000
9.990000,-0.914062,0.984375,-0.813036,0.000000,0.000000
9.990000,-0.914062,1.015625,-0.819395,0.000000,0.000000
9.990000,-0.914062,1.046875,-0.825533,0.000000,0.000000
9.990000,-0.914062,1.078125,-0.831487,0.000000,0.000000
9.990000,-0.914062,1.109375,-0.837288,0.000000,0.000000
9.990000,-0.914062,1.140625,-0.842967,0.000000,0.000000
9.990000,-0.914062,1.171875,-0.848548,0.000000,0.000000
9.990000,-0.914062,1.203125,-0.854057,0.000000,0.000000
9.990000,-0.914062,1.234375,-0.859514,0.000000,0.000000
9.990000,-0.914062,1.265625,-0.864938,0.000000,0.000000
9.990000,-0.914062,1.296875,-0.870348,0.000000,0.000000
9.990000,-0.914062,1.328125,-0.875757,0.000000,0.000000
9.990000,-0.914062,1.359375,-0.881180,0.000000,0.000000
9.990000,-0.914062,1.390625,-0.886628,0.000000,0.000000
9.990000,-0.914062,1.421875,-0.892111,0.000000,0.000000
9.990000,-0.914062,1.453125,-0.897638,0.000000,0.000000
9.990000,-0.914062,1.484375,-0.903216,0.000000,0.000000
9.990000,-0.914062,1.515625,-0.908849,0.000000,0.000000
9.990000,-0.914062,1.546875,-0.914542,0.000000,0.000000
9.990000,-0.914062,1.578125,-0.920298,0.000000,0.000000
9.990000,-0.914062,1.609375,-0.926117,0.000000,0.000000
9.990000,-0.914062,1.640625,-0.932001,0.000000,0.000000
9.990000,-0.914062,1.671875,-0.937948,0.000000,0.000000
9.990000,-0.914062,1.703125,-0.943956,0.000000,0.000000
9.990000,-0.914062,1.734375,-0.950022,0.000000,0.000000
9.990000,-0.914062,1.765625,-0.956141,0.000000,0.000000
9.990000,-0.914062,1.796875,-0.962310,0.000000,0.000000
9.990000,-0.914062,1.828125,-0.968522,0.000000,0.000000
9.990000,-0.914062,1.859375,-0.974772,0.000000,0.000000
9.990000,-0.914062,1.890625,-0.981052,0.000000,0.000000
9.990000,-0.914062,1.921875,-0.987355,0.000000,0.000000
9.990000,-0.914062,1.953125,-0.993673,0.000000,0.000000
9.990000,-0.898438,0.046875,0.765142,0.000000,0.000000
9.990000,-0.898438,0.078125,0.546444,0.000000,0.000000
9.990000,-0.898438,0.109375,0.353410,0.000000,0.000000
9.990000,-0.898438,0.140625,0.188660,0.000000,0.000000
9.990000,-0.898438,0.171875,0.050529,0.000000,0.000000
