s,X,Y,phi,U,V
4.990000,-0.796875,1.781250,0.000000,0.000000,0.000000
4.990000,-0.796875,1.843750,0.000000,0.000000,0.000000
4.990000,-0.796875,1.906250,0.000000,0.000000,0.000000
4.990000,-0.765625,0.093750,0.018379,0.000000,0.000000
4.990000,-0.765625,0.156250,0.042036,0.000000,0.000000
4.990000,-0.765625,0.218750,0.064606,0.000000,0.000000
4.990000,-0.765625,0.281250,0.082316,0.000000,0.000000
4.990000,-0.765625,0.343750,0.093757,0.000000,0.000000
4.990000,-0.765625,0.406250,0.098954,0.000000,0.000000
4.990000,-0.765625,0.468750,0.098634,0.000000,0.000000
4.990000,-0.765625,0.531250,0.093798,0.000000,0.000000
4.990000,-0.765625,0.593750,0.085520,0.000000,0.000000
4.990000,-0.765625,0.656250,0.074861,0.000000,0.000000
4.990000,-0.765625,0.718750,0.062835,0.000000,0.000000
4.990000,-0.765625,0.781250,0.050400,0.000000,0.000000
4.990000,-0.765625,0.843750,0.038431,0.000000,0.000000
4.990000,-0.765625,0.906250,0.027669,0.000000,0.000000
4.990000,-0.765625,0.968750,0.018654,0.000000,0.000000
4.990000,-0.765625,1.031250,0.011666,0.000000,0.000000
4.990000,-0.765625,1.093750,0.006696,0.000000,0.000000
4.990000,-0.765625,1.156250,0.003486,0.000000,0.000000
4.990000,-0.765625,1.218750,0.001624,0.000000,0.000000
4.990000,-0.765625,1.281250,0.000667,0.000000,0.000000
4.990000,-0.765625,1.343750,0.000237,0.000000,0.000000
4.990000,-0.765625,1.406250,0.000072,0.000000,0.000000
4.990000,-0.765625,1.468750,0.000018,0.000000,0.000000
4.990000,-0.765625,1.531250,0.000004,0.000000,0.000000
4.990000,-0.765625,1.593750,0.000001,0.000000,0.000000
4.990000,-0.765625,1.656250,0.000000,0.000000,0.000000
4.990000,-0.765625,1.718750,0.000000,0.000000,0.000000
4.990000,-0.765625,1.781250,0.000000,0.000000,0.000000
4.990000,-0.765625,1.843750,0.000000,0.000000,0.000000
4.990000,-0.765625,1.906250,0.000000,0.000000,0.000000
4.990000,-0.734375,0.093750,0.028880,0.000000,0.000000
4.990000,-0.734375,0.156250,0.062164,0.000000,0.000000
4.990000,-0.734375,0.218750,0.090838,0.000000,0.000000
4.990000,-0.734375,0.281250,0.111066,0.000000,0.000000
4.990000,-0.734375,0.343750,0.122343,0.000000,0.000000
4.990000,-0.734375,0.406250,0.125669,0.000000,0.000000
4.990000,-0.734375,0.468750,0.122530,0.000000,0.000000
4.990000,-0.734375,0.531250,0.114456,0.000000,0.000000
4.990000,-0.734375,0.593750,0.102858,0.000000,0.000000
4.990000,-0.734375,0.656250,0.089006,0.000000,0.000000
4.990000,-0.734375,0.718750,0.074041,0.000000,0.000000
4.990000,-0.734375,0.781250,0.058994,0.000000,0.000000
4.990000,-0.734375,0.843750,0.044779,0.000000,0.000000
4.990000,-0.734375,0.906250,0.032157,0.000000,0.000000
4.990000,-0.734375,0.968750,0.021669,0.000000,0.000000
4.990000,-0.734375,1.031250,0.013572,0.000000,0.000000
4.990000,-0.734375,1.093750,0.007819,0.000000,0.000000
4.990000,-0.734375,1.156250,0.004095,0.000000,0.000000
4.990000,-0.734375,1.218750,0.001925,0.000000,0.000000
4.990000,-0.734375,1.281250,0.000800,0.000000,0.000000
4.990000,-0.734375,1.343750,0.000290,0.000000,0.000000
4.990000,-0.734375,1.406250,0.000089,0.000000,0.000000
4.990000,-0.734375,1.468750,0.000023,0.000000,0.000000
4.990000,-0.734375,1.531250,0.000005,0.000000,0.000000
4.990000,-0.734375,1.593750,0.000001,0.000000,0.000000
4.990000,-0.734375,1.656250,0.000000,0.000000,0.000000
4.990000,-0.734375,1.718750,0.000000,0.000000,0.000000
4.990000,-0.734375,1.781250,0.000000,0.000000,0.000000
4.990000,-0.734375,1.843750,0.000000,0.000000,0.000000
4.990000,-0.734375,1.906250,0.000000,0.000000,0.000000
4.990000,-0.703125,0.093750,0.045650,0.000000,0.000000
4.990000,-0.703125,0.156250,0.091500,0.000000,0.000000
4.990000,-0.703125,0.218750,0.126495,0.000000,0.000000
4.990000,-0.703125,0.281250,0.148075,0.000000,0.000000
4.990000,-0.703125,0.343750,0.157587,0.000000,0.000000
4.990000,-0.703125,0.406250,0.157472,0.000000,0.000000
4.990000,-0.703125,0.468750,0.150163,0.000000,0.000000
4.990000,-0.703125,0.531250,0.137761,0.000000,0.000000
4.990000,-0.703125,0.593750,0.122007,0.000000,0.000000
4.990000,-0.703125,0.656250,0.104346,0.000000,0.000000
4.990000,-0.703125,0.718750,0.086007,0.000000,0.000000
4.990000,-0.703125,0.781250,0.068056,0.000000,0.000000
4.990000,-0.703125,0.843750,0.051412,0.000000,0.000000
4.990000,-0.703125,0.906250,0.036821,0.000000,0.000000
4.990000,-0.703125,0.968750,0.024796,0.000000,0.000000
4.990000,-0.703125,1.031250,0.015554,0.000000,0.000000
4.990000,-0.703125,1.093750,0.008995,0.000000,0.000000
4.990000,-0.703125,1.156250,0.004741,0.000000,0.000000
4.990000,-0.703125,1.218750,0.002250,0.000000,0.000000
4.990000,-0.703125,1.281250,0.000947,0.000000,0.000000
4.990000,-0.703125,1.343750,0.000349,0.000000,0.000000
4.990000,-0.703125,1.406250,0.000110,0.000000,0.000000
4.990000,-0.703125,1.468750,0.000029,0.000000,0.000000
4.990000,-0.703125,1.531250,0.000006,0.000000,0.000000
4.990000,-0.703125,1.593750,0.000001,0.000000,0.000000
4.990000,-0.703125,1.656250,0.000000,0.000000,0.000000
4.990000,-0.703125,1.718750,0.000000,0.000000,0.000000
4.990000,-0.703125,1.781250,0.000000,0.000000,0.000000
4.990000,-0.703125,1.843750,0.000000,0.000000,0.000000
4.990000,-0.703125,1.906250,0.000000,0.000000,0.000000
4.990000,-0.671875,0.093750,0.072768,0.000000,0.000000
4.990000,-0.671875,0.156250,0.134006,0.000000,0.000000
4.990000,-0.671875,0.218750,0.174341,0.000000,0.000000
4.990000,-0.671875,0.281250,0.195015,0.000000,0.000000
4.990000,-0.671875,0.343750,0.200426,0.000000,0.000000
4.990000,-0.671875,0.406250,0.194868,0.000000,0.000000
4.990000,-0.671875,0.468750,0.181799,0.000000,0.000000
4.990000,-0.671875,0.531250,0.163854,0.000000,0.000000
4.990000,-0.671875,0.593750,0.143042,0.000000,0.000000
4.990000,-0.671875,0.656250,0.120924,0.000000,0.000000
4.990000,-0.671875,0.718750,0.098761,0.000000,0.000000
4.990000,-0.671875,0.781250,0.077607,0.000000,0.000000
4.990000,-0.671875,0.843750,0.058345,0.000000,0.000000
4.990000,-0.671875,0.906250,0.041671,0.000000,0.000000
4.990000,-0.671875,0.968750,0.028044,0.000000,0.000000
4.990000,-0.671875,1.031250,0.017619,0.000000,0.000000
4.990000,-0.671875,1.093750,0.010229,0.000000,0.000000
4.990000,-0.671875,1.156250,0.005427,0.000000,0.000000
4.990000,-0.671875,1.218750,0.002599,0.000000,0.000000
4.990000,-0.671875,1.281250,0.001109,0.000000,0.000000
4.990000,-0.671875,1.343750,0.000415,0.000000,0.000000
4.990000,-0.671875,1.406250,0.000134,0.000000,0.000000
4.990000,-0.671875,1.468750,0.000037,0.000000,0.000000
4.990000,-0.671875,1.531250,0.000008,0.000000,0.000000
4.990000,-0.671875,1.593750,0.000001,0.000000,0.000000
4.990000,-0.671875,1.656250,0.000000,0.000000,0.000000
4.990000,-0.671875,1.718750,0.000000,0.000000,0.000000
4.990000,-0.671875,1.781250,0.000000,0.000000,0.000000
4.990000,-0.671875,1.843750,0.000000,0.000000,0.000000
4.990000,-0.671875,1.906250,0.000000,0.000000,0.000000
4.990000,-0.640625,0.093750,0.117134,0.000000,0.000000
4.990000,-0.640625,0.156250,0.194940,0.000000,0.000000
4.990000,-0.640625,0.218750,0.237401,0.000000,0.000000
4.990000,-0.640625,0.281250,0.253417,0.000000,0.000000
4.990000,-0.640625,0.343750,0.251573,0.000000,0.000000
4.990000,-0.640625,0.406250,0.238165,0.000000,0.000000
4.990000,-0.640625,0.468750,0.217556,0.000000,0.000000
4.990000,-0.640625,0.531250,0.192776,0.000000,0.000000
4.990000,-0.640625,0.593750,0.165976,0.000000,0.000000
4.990000,-0.640625,0.656250,0.138744,0.000000,0.000000
4.990000,-0.640625,0.718750,0.112308,0.000000,0.000000
4.990000,-0.640625,0.781250,0.087653,0.000000,0.000000
4.990000,-0.640625,0.843750,0.065583,0.000000,0.000000
4.990000,-0.640625,0.906250,0.046714,0.000000,0.000000
4.990000,-0.640625,0.968750,0.031418,0.000000,0.000000
4.990000,-0.640625,1.031250,0.019770,0.000000,0.000000
4.990000,-0.640625,1.093750,0.011523,0.000000,0.000000
4.990000,-0.640625,1.156250,0.006154,0.000000,0.000000
4.990000,-0.640625,1.218750,0.002977,0.000000,0.000000
4.990000,-0.640625,1.281250,0.001287,0.000000,0.000000
4.990000,-0.640625,1.343750,0.000491,0.000000,0.000000
4.990000,-0.640625,1.406250,0.000162,0.000000,0.000000
4.990000,-0.640625,1.468750,0.000046,0.000000,0.000000
4.990000,-0.640625,1.531250,0.000011,0.000000,0.000000
4.990000,-0.640625,1.593750,0.000002,0.000000,0.000000
4.990000,-0.640625,1.656250,0.000000,0.000000,0.000000
4.990000,-0.640625,1.718750,0.000000,0.000000,0.000000
4.990000,-0.640625,1.781250,0.000000,0.000000,0.000000
4.990000,-0.640625,1.843750,0.000000,0.000000,0.000000
4.990000,-0.640625,1.906250,0.000000,0.000000,0.000000
4.990000,-0.609375,0.093750,0.190208,0.000000,0.000000
4.990000,-0.609375,0.156250,0.280723,0.000000,0.000000
4.990000,-0.609375,0.218750,0.318509,0.000000,0.000000
4.990000,-0.609375,0.281250,0.324341,0.000000,0.000000
4.990000,-0.609375,0.343750,0.311331,0.000000,0.000000
4.990000,-0.609375,0.406250,0.287377,0.000000,0.000000
4.990000,-0.609375,0.468750,0.257365,0.000000,0.000000
4.990000,-0.609375,0.531250,0.224446,0.000000,0.000000
4.990000,-0.609375,0.593750,0.190746,0.000000,0.000000
4.990000,-0.609375,0.656250,0.157768,0.000000,0.000000
4.990000,-0.609375,0.718750,0.126625,0.000000,0.000000
4.990000,-0.609375,0.781250,0.098184,0.000000,0.000000
4.990000,-0.609375,0.843750,0.073127,0.000000,0.000000
4.990000,-0.609375,0.906250,0.051952,0.000000,0.000000
4.990000,-0.609375,0.968750,0.034922,0.000000,0.000000
4.990000,-0.609375,1.031250,0.022012,0.000000,0.000000
4.990000,-0.609375,1.093750,0.012883,0.000000,0.000000
4.990000,-0.609375,1.156250,0.006927,0.000000,0.000000
4.990000,-0.609375,1.218750,0.003384,0.000000,0.000000
4.990000,-0.609375,1.281250,0.001483,0.000000,0.000000
4.990000,-0.609375,1.343750,0.000575,0.000000,0.000000
4.990000,-0.609375,1.406250,0.000195,0.000000,0.000000
4.990000,-0.609375,1.468750,0.000057,0.000000,0.000000
4.990000,-0.609375,1.531250,0.000014,0.000000,0.000000
4.990000,-0.609375,1.593750,0.000003,0.000000,0.000000
4.990000,-0.609375,1.656250,0.000000,0.000000,0.000000
4.990000,-0.609375,1.718750,0.000000,0.000000,0.000000
4.990000,-0.609375,1.781250,0.000000,0.000000,0.000000
4.990000,-0.609375,1.843750,0.000000,0.000000,0.000000
4.990000,-0.609375,1.906250,0.000000,0.000000,0.000000
4.990000,-0.578125,0.093750,0.309727,0.000000,0.000000
4.990000,-0.578125,0.156250,0.397901,0.000000,0.000000
4.990000,-0.578125,0.218750,0.419444,0.000000,0.000000
4.990000,-0.578125,0.281250,0.407933,0.000000,0.000000
4.990000,-0.578125,0.343750,0.379392,0.000000,0.000000
4.990000,-0.578125,0.406250,0.342142,0.000000,0.000000
4.990000,-0.578125,0.468750,0.300922,0.000000,0.000000
4.990000,-0.578125,0.531250,0.258646,0.000000,0.000000
4.990000,-0.578125,0.593750,0.217210,0.000000,0.000000
4.990000,-0.578125,0.656250,0.177907,0.000000,0.000000
4.990000,-0.578125,0.718750,0.141665,0.000000,0.000000
4.990000,-0.578125,0.781250,0.109178,0.000000,0.000000
4.990000,-0.578125,0.843750,0.080969,0.000000,0.000000
4.990000,-0.578125,0.906250,0.057385,0.000000,0.000000
4.990000,-0.578125,0.968750,0.038560,0.000000,0.000000
4.990000,-0.578125,1.031250,0.024349,0.000000,0.000000
4.990000,-0.578125,1.093750,0.014311,0.000000,0.000000
4.990000,-0.578125,1.156250,0.007749,0.000000,0.000000
4.990000,-0.578125,1.218750,0.003823,0.000000,0.000000
4.990000,-0.578125,1.281250,0.001698,0.000000,0.000000
4.990000,-0.578125,1.343750,0.000671,0.000000,0.000000
4.990000,-0.578125,1.406250,0.000232,0.000000,0.000000
4.990000,-0.578125,1.468750,0.000070,0.000000,0.000000
4.990000,-0.578125,1.531250,0.000018,0.000000,0.000000
4.990000,-0.578125,1.593750,0.000004,0.000000,0.000000
4.990000,-0.578125,1.656250,0.000001,0.000000,0.000000
4.990000,-0.578125,1.718750,0.000000,0.000000,0.000000
4.990000,-0.578125,1.781250,0.000000,0.000000,0.000000
4.990000,-0.578125,1.843750,0.000000,0.000000,0.000000
4.990000,-0.578125,1.906250,0.000000,0.000000,0.000000
4.990000,-0.546875,0.093750,0.497758,0.000000,0.000000
4.990000,-0.546875,0.156250,0.550244,0.000000,0.000000
4.990000,-0.546875,0.218750,0.539629,0.000000,0.000000
4.990000,-0.546875,0.281250,0.502948,0.000000,0.000000
4.990000,-0.546875,0.343750,0.454675,0.000000,0.000000
4.990000,-0.546875,0.406250,0.401664,0.000000,0.000000
4.990000,-0.546875,0.468750,0.347683,0.000000,0.000000
4.990000,-0.546875,0.531250,0.295018,0.000000,0.000000
4.990000,-0.546875,0.593750,0.245139,0.000000,0.000000
4.990000,-0.546875,0.656250,0.199026,0.000000,0.000000
4.990000,-0.546875,0.718750,0.157353,0.000000,0.000000
4.990000,-0.546875,0.781250,0.120597,0.000000,0.000000
4.990000,-0.546875,0.843750,0.089090,0.000000,0.000000
4.990000,-0.546875,0.906250,0.063009,0.000000,0.000000
4.990000,-0.546875,0.968750,0.042332,0.000000,0.000000
4.990000,-0.546875,1.031250,0.026784,0.000000,0.000000
4.990000,-0.546875,1.093750,0.015811,0.000000,0.000000
4.990000,-0.546875,1.156250,0.008622,0.000000,0.000000
4.990000,-0.546875,1.218750,0.004297,0.000000,0.000000
4.990000,-0.546875,1.281250,0.001935,0.000000,0.000000
4.990000,-0.546875,1.343750,0.000779,0.000000,0.000000
4.990000,-0.546875,1.406250,0.000276,0.000000,0.000000
4.990000,-0.546875,1.468750,0.000085,0.000000,0.000000
4.990000,-0.546875,1.531250,0.000022,0.000000,0.000000
4.990000,-0.546875,1.593750,0.000005,0.000000,0.000000
4.990000,-0.546875,1.656250,0.000001,0.000000,0.000000
4.990000,-0.546875,1.718750,0.000000,0.000000,0.000000
4.990000,-0.546875,1.781250,0.000000,0.000000,0.000000
4.990000,-0.546875,1.843750,0.000000,0.000000,0.000000
4.990000,-0.546875,1.906250,0.000000,0.000000,0.000000
4.990000,-0.515625,0.093750,0.764139,0.000000,0.000000
4.990000,-0.515625,0.156250,0.733407,0.000000,0.000000
4.990000,-0.515625,0.218750,0.674764,0.000000,0.000000
